term 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102
акцент 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002101 0.00141 0 0 0 0 0 0 0 0 0 0 0 0 0.001008 0 0 0 0.000622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
акция 0 0 0 0 0 0 0 0 0 0 0 0.000425 0 0 0 0 0.000635 0 0 0 0 0 0 0.00073 0 0 0 0 0 0 0 0 0 0 0 0 0.000622 0.000623 0.000625 0.000639 0.000636 0.00063 0.000633 0 0.000652 0.000653 0.000646 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0006 0 0 0 0 0 0 0 0 0 0.000632 0 0 0 0.000926 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000634 0 0.002062 0.000681 0.001048 0.002176 0.002262 0 0.002296 0
алгоритм 0 0 0 0 0 0 0 0 0 0.002217 0.000792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000709 0 0 0 0 0 0 0 0 0 0 0 0.003741 0 0 0 0 0 0 0 0 0 0.000418 0 0 0 0 0 0 0 0.000762 0.000433 0 0 0 0 0.003401 0 0 0 0 0 0 0 0 0.000843 0.000678 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
александр 0.001383 0.000826 0.000911 0.001304 0.001274 0.000982 0.000862 0.001138 0.001192 0 0 0 0 0.000871 0.000933 0 0.001269 0.000877 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001243 0.001245 0.00125 0.001279 0.001272 0.00126 0.001267 0 0.001304 0.001305 0.001293 0.001345 0 0 0 0 0.001369 0 0 0 0 0 0 0 0 0 0 0 0.001378 0.001276 0.00137 0 0 0 0 0 0 0 0 0 0 0.000678 0.000678 0.000687 0.00137 0.001381 0 0.001377 0 0 0 0.001375 0 0.003823 0 0.001356 0.000634 0.000674 0 0.001362 0 0 0 0.000687 0 0
алексеев 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000871 0.000933 0 0 0.000877 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
алексей 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000336 0 0 0 0 0.000342 0 0 0 0 0 0 0 0 0 0 0 0.000345 0.000319 0.000343 0 0 0 0 0 0 0 0 0 0 0.000678 0.000678 0.000687 0.000343 0.000345 0 0.000344 0 0 0 0.000344 0 0.000546 0 0.000339 0.000634 0.000674 0 0.00034 0 0 0 0.000687 0 0
алим 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000678 0.000678 0.000687 0 0 0 0 0 0 0 0 0 0 0 0 0.000634 0.000674 0 0 0 0 0 0.000687 0 0
алина 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000424 0 0 0.000573 0 0.000418 0 0 0 0 0 0 0 0 0.000433 0.00042 0 0 0 0 0 0 0.000632 0 0.000432 0 0 0.000425 0 0 0 0 0 0 0.000434 0 0 0 0 0 0.000609 0 0 0 0 0 0.001031 0 0 0.001088 0.001131 0 0.001148 0
алиса 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
алла 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000573 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000609 0 0 0 0 0 0 0 0 0 0 0 0 0
алфавит 0.005533 0.001653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
алфавитный 0.005533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
альбом 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00183 0 0.000991 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
альтернатива 0 0.000826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
альфа 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0006 0 0 0.00084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
амбиция 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
американский 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000886 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
амир 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000573 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000632 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000609 0 0 0 0 0 0 0 0 0 0 0 0 0
анализ 0.004149 0.000826 0 0 0 0 0.000862 0.004551 0 0 0 0.00085 0 0 0 0 0 0 0 0 0 0.001809 0 0 0 0 0 0 0 0 0.000736 0 0 0.003704 0.001095 0 0 0 0 0 0 0 0 0.001247 0 0 0.000646 0.000672 0 0 0 0.001147 0.001027 0.001255 0 0 0 0 0 0 0 0.00457 0.000433 0 0.000689 0.000638 0.001028 0 0 0.002364 0 0 0 0 0.003704 0 0.004216 0.00882 0.000678 0.000687 0.003426 0.001036 0 0.000688 0.00135 0 0 0.001375 0 0.003277 0.001855 0.000678 0 0 0.001031 0.001362 0 0.001088 0.001131 0.000687 0.001148 0
анализировать 0 0 0 0 0 0 0 0 0.001192 0 0 0 0 0.000871 0.000933 0 0 0.000877 0 0 0 0.000603 0 0 0 0 0 0 0 0 0 0 0 0 0.001095 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001273 0 0 0 0.000685 0.001673 0 0 0 0 0 0 0 0.000762 0.000433 0.00042 0 0 0 0.00085 0.000829 0 0 0 0.000432 0 0.001852 0.000425 0 0 0.000678 0 0 0.001036 0.000434 0 0 0 0 0 0 0 0.000928 0.000339 0 0 0 0 0 0 0 0 0 0
аналитик 0 0 0 0 0 0 0 0 0 0.002217 0 0 0 0 0 0 0 0 0 0 0 0.003619 0 0 0 0 0 0 0 0 0 0.000709 0 0.016049 0.009858 0 0 0 0 0 0 0 0 0.001247 0 0 0 0.001345 0 0.001294 0.00112 0.004587 0.002054 0 0 0 0 0 0 0 0.0006 0.002285 0.000433 0 0.001378 0.001276 0.00137 0.00085 0 0 0.002528 0 0 0 0.007407 0 0.000843 0.001357 0 0 0.00137 0.003453 0 0.001377 0 0 0 0.001375 0.003045 0.003823 0.002783 0.003052 0 0 0 0.001702 0 0 0 0 0 0
аналитика 0 0 0 0 0 0 0 0 0 0.002217 0 0 0 0 0 0 0 0 0 0 0 0.007841 0 0 0 0 0 0 0.001078 0 0.001473 0.001417 0 0.017284 0.014239 0 0 0 0 0 0 0 0 0.013716 0 0 0 0 0.000424 0 0 0.002294 0.000342 0.001255 0.000915 0.000826 0 0 0 0 0.0006 0.001523 0.000433 0.00042 0 0 0 0.001701 0.000829 0.001182 0.001896 0 0.000432 0 0.002778 0.000425 0.000843 0 0 0 0.000343 0.000691 0.000434 0 0 0 0 0 0.001218 0.001092 0.001855 0.000678 0 0 0 0.00034 0 0 0 0 0 0
аналитический 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001294 0 0.001147 0 0.000418 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001218 0 0 0 0 0 0 0 0 0 0 0 0 0
аналог 0 0 0 0.001304 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00085 0 0 0 0 0 0 0 0 0 0.000678 0.000678 0.000687 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000674 0 0 0 0 0 0.000687 0 0
аналогично 0 0.001653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
аналогичный 0 0 0 0.001304 0 0.000982 0.000862 0 0 0 0 0.000425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000678 0.000678 0.000687 0 0 0 0 0 0 0 0 0 0 0.000928 0 0 0.000674 0 0 0 0 0 0.000687 0 0
анастасия 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003173 0 0 0 0 0 0 0.00073 0 0 0 0 0 0 0 0 0 0 0 0 0.003108 0.003113 0.003125 0.003197 0.003181 0.003151 0.003167 0 0.003259 0.003264 0.003232 0 0.000424 0 0 0 0 0.000418 0 0 0 0 0 0.001318 0.0006 0 0.000433 0.00042 0 0 0 0 0 0 0 0.001042 0.000432 0 0 0.000425 0 0 0 0 0 0 0.000434 0 0.00135 0.001325 0.001351 0 0 0.000546 0 0 0 0 0 0 0 0 0 0 0 0
анга 0 0.007438 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ангелина 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000573 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000609 0 0 0 0 0 0 0 0 0 0 0 0 0
английский 0 0.007438 0 0 0 0 0 0.001138 0 0 0 0 0 0 0 0 0 0 0.021008 0.000705 0.039488 0 0.039085 0 0.043103 0.038745 0.039461 0.038752 0 0.010629 0 0 0.007056 0 0 0.010795 0 0 0 0 0 0 0 0 0 0 0 0.000672 0 0 0.00224 0 0.000685 0 0 0 0 0.028264 0.02599 0 0 0 0 0 0.000689 0.000638 0.000685 0.00085 0 0 0 0 0 0 0 0 0 0 0 0 0.000685 0.000691 0 0.000688 0 0 0 0.000687 0 0 0 0.000678 0 0 0 0.000681 0 0 0 0 0 0
англоязычный 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001008 0 0 0.000981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
андреевич 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000546 0 0 0 0 0 0 0 0 0 0 0 0
андрей 0 0 0 0 0 0.002947 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000336 0 0 0 0 0.000342 0 0 0 0 0 0 0 0 0 0 0 0.000345 0.000319 0.000343 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000343 0.000345 0 0.000344 0 0 0 0.000344 0 0.000546 0 0.000339 0 0 0 0.00034 0.001048 0 0 0 0 0
андрющенко 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000928 0 0 0 0 0 0 0 0 0 0 0
анжелика 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000546 0 0 0 0 0 0 0 0 0 0 0 0
анимация 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000915 0 0 0 0 0 0 0 0 0 0.000689 0.000638 0 0 0 0 0 0 0 0 0 0.000425 0 0.000678 0.000678 0.000687 0 0 0 0 0 0 0 0 0 0 0 0 0.000634 0.000674 0 0 0 0 0 0.000687 0 0
анимировать 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
анна 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001269 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001243 0.001245 0.00125 0.001279 0.001272 0.00126 0.001267 0 0.001304 0.001305 0.001293 0 0 0 0 0.000573 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000609 0.001092 0 0 0 0 0 0 0 0 0 0 0 0
аннотация 0 0 0 0 0 0 0 0 0 0 0.000792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ано 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001206 0 0 0 0 0 0 0.002155 0 0.001473 0.001417 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001653 0 0 0 0 0 0.001523 0 0 0 0 0 0 0 0.003546 0 0 0 0 0 0 0.001686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003676
аномальный 0 0 0 0 0 0 0 0.001138 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
анонимный 0.001383 0.000826 0.000911 0.001304 0.001274 0.000982 0.000862 0.001138 0.001192 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ансамблирование 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000603 0 0 0 0 0 0 0 0 0 0 0 0 0.001095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
антикризисный 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
антон 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000424 0 0 0 0 0.000418 0 0 0 0 0 0 0.0006 0 0.000433 0.00042 0 0 0 0 0 0 0 0 0.000432 0 0 0.000425 0 0 0 0 0 0 0.000434 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
апенький 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000336 0 0 0 0 0.000342 0 0 0 0 0 0 0 0 0 0 0 0.000345 0.000319 0.000343 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000343 0.000345 0 0.000344 0 0 0 0.000344 0 0 0 0.000339 0 0 0 0.00034 0 0 0 0 0 0
апр 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00965 0 0 0 0 0 0 0.012931 0 0.001473 0.002126 0 0.003704 0.017525 0 0 0 0 0 0 0 0 0.004988 0 0 0 0 0 0.003881 0.003359 0 0 0 0.000915 0.004132 0.000991 0 0 0 0 0.001523 0 0 0 0 0 0.002551 0.000829 0.002364 0 0 0 0.001326 0.001852 0 0.001686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
апрель 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00965 0 0 0 0 0 0 0.012931 0 0.001473 0.002126 0 0.003704 0.017525 0 0 0 0 0 0 0 0 0.004988 0 0 0 0 0 0.003881 0.003359 0 0 0 0.000915 0.004132 0.000991 0 0 0 0 0.001523 0 0 0 0 0 0.002551 0.000829 0.002364 0 0 0 0.001326 0.001852 0 0.001686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
арбитражный 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000867 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
аргумент 0 0 0 0 0 0.003929 0.005172 0.003413 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
аргументировать 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000434 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
аркан 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000871 0.000933 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
арсений 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000424 0 0 0 0 0.000418 0 0 0 0 0 0 0 0 0.000433 0.00042 0 0 0 0 0 0 0 0 0.000432 0 0 0.000425 0 0 0 0 0 0 0.000434 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
арт 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000336 0 0 0 0 0.000342 0 0 0 0 0 0 0 0 0 0 0 0.000345 0.000319 0.000343 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000343 0.000345 0 0.000344 0 0 0 0.000344 0 0 0 0.000339 0 0 0 0.00034 0 0 0 0 0 0
артикль 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00141 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001963 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
артикуляция 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
артист 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001326 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
артём 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000635 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000622 0.000623 0.000625 0.000639 0.000636 0.00063 0.000633 0 0.000652 0.000653 0.000646 0.000336 0 0 0 0.000573 0.000342 0 0 0 0 0 0 0 0 0 0 0 0.000345 0.000319 0.000343 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000343 0.000345 0 0.000344 0 0 0 0.000344 0.000609 0 0 0.000339 0 0 0 0.00034 0 0 0 0 0 0
