term 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102
акцент 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.009140 0.006134 0 0 0 0 0 0 0 0 0 0 0 0 0.004385 0 0 0 0.002706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
акция 0 0 0 0 0 0 0 0 0 0 0 0.000887 0 0 0 0 0.001326 0 0 0 0 0 0 0.001524 0 0 0 0 0 0 0 0 0 0 0 0 0.001298 0.001300 0.001305 0.001334 0.001328 0.001315 0.001321 0 0.001361 0.001363 0.001349 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001252 0 0 0 0 0 0 0 0 0 0.001319 0 0 0 0.001933 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001323 0 0.004304 0.001422 0.002188 0.004542 0.004722 0 0.004793 0
алгоритм 0 0 0 0 0 0 0 0 0 0.007123 0.002545 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002278 0 0 0 0 0 0 0 0 0 0 0 0.012020 0 0 0 0 0 0 0 0 0 0.001343 0 0 0 0 0 0 0 0.002448 0.001391 0 0 0 0 0.010927 0 0 0 0 0 0 0 0 0.002709 0.002178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
александр 0.001770 0.001057 0.001166 0.001669 0.001631 0.001257 0.001103 0.001457 0.001526 0 0 0 0 0.001115 0.001194 0 0.001624 0.001123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001591 0.001594 0.001600 0.001637 0.001628 0.001613 0.001622 0 0.001669 0.001671 0.001655 0.001722 0 0 0 0 0.001752 0 0 0 0 0 0 0 0 0 0 0 0.001764 0.001633 0.001754 0 0 0 0 0 0 0 0 0 0 0.000868 0.000868 0.000879 0.001754 0.001768 0 0.001763 0 0 0 0.001760 0 0.004894 0 0.001736 0.000812 0.000863 0 0.001744 0 0 0 0.000879 0 0
алексеев 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004070 0.004359 0 0 0.004098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
алексей 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000790 0 0 0 0 0.000804 0 0 0 0 0 0 0 0 0 0 0 0.000811 0.000750 0.000806 0 0 0 0 0 0 0 0 0 0 0.001594 0.001594 0.001615 0.000806 0.000811 0 0.000809 0 0 0 0.000809 0 0.001283 0 0.000797 0.001490 0.001584 0 0.000799 0 0 0 0.001615 0 0
алим 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002621 0.002621 0.002655 0 0 0 0 0 0 0 0 0 0 0 0 0.002450 0.002605 0 0 0 0 0 0.002655 0 0
алина 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001173 0 0 0.001585 0 0.001156 0 0 0 0 0 0 0 0 0.001197 0.001162 0 0 0 0 0 0 0.001748 0 0.001195 0 0 0.001175 0 0 0 0 0 0 0.001200 0 0 0 0 0 0.001684 0 0 0 0 0 0.002851 0 0 0.003009 0.003128 0 0.003175 0
алиса 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
алла 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003098 0 0 0 0 0 0 0 0 0 0 0 0 0
алфавит 0.028149 0.008410 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
алфавитный 0.031386 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
альбом 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.009310 0 0.005042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
альтернатива 0 0.004202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
альфа 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003052 0 0 0.004273 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
амбиция 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.006353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
американский 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
амир 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002846 0 0 0 0 0 0 0 0 0 0 0 0 0
анализ 0.005455 0.001086 0 0 0 0 0.001133 0.005984 0 0 0 0.001118 0 0 0 0 0 0 0 0 0 0.002379 0 0 0 0 0 0 0 0 0.000968 0 0 0.004870 0.001440 0 0 0 0 0 0 0 0 0.001640 0 0 0.000849 0.000884 0 0 0 0.001508 0.001350 0.001650 0 0 0 0 0 0 0 0.006009 0.000569 0 0.000906 0.000839 0.001352 0 0 0.003108 0 0 0 0 0.004870 0 0.005544 0.011597 0.000891 0.000903 0.004505 0.001362 0 0.000905 0.001775 0 0 0.001808 0 0.004309 0.002439 0.000891 0 0 0.001356 0.001791 0 0.001431 0.001487 0.000903 0.001509 0
анализировать 0 0 0 0 0 0 0 0 0.002561 0 0 0 0 0.001872 0.002005 0 0 0.001885 0 0 0 0.001296 0 0 0 0 0 0 0 0 0 0 0 0 0.002353 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002736 0 0 0 0.001472 0.003595 0 0 0 0 0 0 0 0.001637 0.000930 0.000903 0 0 0 0.001827 0.001781 0 0 0 0.000928 0 0.003980 0.000913 0 0 0.001457 0 0 0.002226 0.000933 0 0 0 0 0 0 0 0.001994 0.000728 0 0 0 0 0 0 0 0 0 0
аналитик 0 0 0 0 0 0 0 0 0 0.003708 0 0 0 0 0 0 0 0 0 0 0 0.006053 0 0 0 0 0 0 0 0 0 0.001186 0 0.026841 0.016487 0 0 0 0 0 0 0 0 0.002086 0 0 0 0.002249 0 0.002164 0.001873 0.007671 0.003435 0 0 0 0 0 0 0 0.001003 0.003821 0.000724 0 0.002305 0.002134 0.002291 0.001422 0 0 0.004228 0 0 0 0.012388 0 0.001410 0.002269 0 0 0.002291 0.005775 0 0.002303 0 0 0 0.002300 0.005093 0.006394 0.004654 0.005104 0 0 0 0.002846 0 0 0 0 0 0
аналитика 0 0 0 0 0 0 0 0 0 0.003421 0 0 0 0 0 0 0 0 0 0 0 0.012100 0 0 0 0 0 0 0.001664 0 0.002273 0.002187 0 0.026672 0.021973 0 0 0 0 0 0 0 0 0.021166 0 0 0 0 0.000654 0 0 0.003540 0.000528 0.001937 0.001412 0.001275 0 0 0 0 0.000926 0.002350 0.000668 0.000648 0 0 0 0.002625 0.001279 0.001824 0.002926 0 0.000667 0 0.004287 0.000656 0.001301 0 0 0 0.000529 0.001066 0.000670 0 0 0 0 0 0.001880 0.001685 0.002863 0.001046 0 0 0 0.000525 0 0 0 0 0 0
аналитический 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002331 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005001 0 0.004433 0 0.001616 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004885 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004708 0 0 0 0 0 0 0 0 0 0 0 0 0
аналог 0 0 0 0.004789 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003122 0 0 0 0 0 0 0 0 0 0.002490 0.002490 0.002523 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002475 0 0 0 0 0 0.002523 0 0
аналогично 0 0.009377 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
аналогичный 0 0 0 0.004190 0 0.003155 0.002770 0 0 0 0 0.001366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002178 0.002178 0.002207 0 0 0 0 0 0 0 0 0 0 0.002982 0 0 0.002166 0 0 0 0 0 0.002207 0 0
анастасия 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.006084 0 0 0 0 0 0 0.001400 0 0 0 0 0 0 0 0 0 0 0 0 0.005960 0.005969 0.005992 0.006130 0.006100 0.006042 0.006073 0 0.006249 0.006259 0.006197 0 0.000813 0 0 0 0 0.000802 0 0 0 0 0 0.002527 0.001151 0 0.000830 0.000805 0 0 0 0 0 0 0 0.001998 0.000828 0 0 0.000815 0 0 0 0 0 0 0.000832 0 0.002589 0.002541 0.002591 0 0 0.001047 0 0 0 0 0 0 0 0 0 0 0 0
анга 0 0.042191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ангелина 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003098 0 0 0 0 0 0 0 0 0 0 0 0 0
английский 0 0.013496 0 0 0 0 0 0.002065 0 0 0 0 0 0 0 0 0 0 0.038118 0.001279 0.071649 0 0.070918 0 0.078208 0.070301 0.071600 0.070313 0 0.019286 0 0 0.012803 0 0 0.019587 0 0 0 0 0 0 0 0 0 0 0 0.001219 0 0 0.004064 0 0.001243 0 0 0 0 0.051283 0.047157 0 0 0 0 0 0.001250 0.001158 0.001243 0.001542 0 0 0 0 0 0 0 0 0 0 0 0 0.001243 0.001254 0 0.001248 0 0 0 0.001247 0 0 0 0.001230 0 0 0 0.001236 0 0 0 0 0 0
англоязычный 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005128 0 0 0.004991 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
андреевич 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003097 0 0 0 0 0 0 0 0 0 0 0 0
андрей 0 0 0 0 0 0.008150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000929 0 0 0 0 0.000946 0 0 0 0 0 0 0 0 0 0 0 0.000954 0.000882 0.000949 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000949 0.000954 0 0.000951 0 0 0 0.000951 0 0.001510 0 0.000938 0 0 0 0.000940 0.002898 0 0 0 0 0
андрющенко 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005264 0 0 0 0 0 0 0 0 0 0 0
анжелика 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003097 0 0 0 0 0 0 0 0 0 0 0 0
анимация 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002940 0 0 0 0 0 0 0 0 0 0.002214 0.002050 0 0 0 0 0 0 0 0 0 0.001366 0 0.002178 0.002178 0.002207 0 0 0 0 0 0 0 0 0 0 0 0 0.002037 0.002166 0 0 0 0 0 0.002207 0 0
анимировать 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
анна 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003509 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003438 0.003443 0.003457 0.003537 0.003518 0.003485 0.003504 0 0.003606 0.003609 0.003576 0 0 0 0 0.001585 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001684 0.003020 0 0 0 0 0 0 0 0 0 0 0 0
аннотация 0 0 0 0 0 0 0 0 0 0 0.004493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ано 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004041 0 0 0 0 0 0 0.007220 0 0.004935 0.004748 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005538 0 0 0 0 0 0.005103 0 0 0 0 0 0 0 0.011881 0 0 0 0 0 0 0.005649 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.012316
аномальный 0 0 0 0 0 0 0 0.006455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
анонимный 0.004634 0.002768 0.003052 0.004369 0.004269 0.003290 0.002888 0.003813 0.003994 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ансамблирование 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003068 0 0 0 0 0 0 0 0 0 0 0 0 0.005571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
антикризисный 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
антон 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001485 0 0 0 0 0.001464 0 0 0 0 0 0 0.002101 0 0.001517 0.001471 0 0 0 0 0 0 0 0 0.001513 0 0 0.001489 0 0 0 0 0 0 0.001520 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
апенький 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001037 0 0 0 0 0.001056 0 0 0 0 0 0 0 0 0 0 0 0.001065 0.000985 0.001059 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001059 0.001065 0 0.001062 0 0 0 0.001062 0 0 0 0.001047 0 0 0 0.001050 0 0 0 0 0 0
апр 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.022682 0 0 0 0 0 0 0.030394 0 0.003462 0.004997 0 0.008706 0.041192 0 0 0 0 0 0 0 0 0.011724 0 0 0 0 0 0.009122 0.007895 0 0 0 0.002151 0.009712 0.002329 0 0 0 0 0.003580 0 0 0 0 0 0.005996 0.001949 0.005557 0 0 0 0.003117 0.004353 0 0.003963 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
апрель 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.022682 0 0 0 0 0 0 0.030394 0 0.003462 0.004997 0 0.008706 0.041192 0 0 0 0 0 0 0 0 0.011724 0 0 0 0 0 0.009122 0.007895 0 0 0 0.002151 0.009712 0.002329 0 0 0 0 0.003580 0 0 0 0 0 0.005996 0.001949 0.005557 0 0 0 0.003117 0.004353 0 0.003963 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
арбитражный 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004918 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
аргумент 0 0 0 0 0 0.017093 0.022501 0.014848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
аргументировать 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
аркан 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004431 0.004747 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
арсений 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001557 0 0 0 0 0.001535 0 0 0 0 0 0 0 0 0.001590 0.001542 0 0 0 0 0 0 0 0 0.001586 0 0 0.001561 0 0 0 0 0 0 0.001594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
арт 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001037 0 0 0 0 0.001056 0 0 0 0 0 0 0 0 0 0 0 0.001065 0.000985 0.001059 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001059 0.001065 0 0.001062 0 0 0 0.001062 0 0 0 0.001047 0 0 0 0.001050 0 0 0 0 0 0
артикль 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.007173 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.009987 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
артикуляция 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003528 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
артист 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.007522 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
артём 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001262 0.001264 0.001268 0.001296 0.001290 0.001278 0.001284 0 0.001323 0.001325 0.001310 0.000682 0 0 0 0.001162 0.000694 0 0 0 0 0 0 0 0 0 0 0 0.000700 0.000647 0.000696 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000696 0.000700 0 0.000698 0 0 0 0.000698 0.001235 0 0 0.000688 0 0 0 0.000690 0 0 0 0 0 0
